privateID,repositoryName,usageType,exemptionText,timestamp
github_701015207,databricks-streamlit-demo,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly labels the project as a ""demo"" and provides a live link to the deployed application.  The description indicates it showcases the integration of Streamlit, Databricks SQL Warehouse, and EDAV posit Connect Server.)",2025-06-07T21:48:07.316158+00:00
github_269672664,case_privacy,exemptByLaw,"AI Suggestion: The repository contains scripts to review COVID-19 case data for privacy risks before release to ensure k-anonymity and l-diversity, processing data subject to FOIA requests and RIDURA agreements.  The README explicitly states the scripts handle ""restricted use data files intended to be distributed to members of the public who request access and sign the RIDURA"" and ""special, one off and reusable data files for specific FOIA requests"".",2025-06-07T21:48:07.334722+00:00
github_982977554,oamd-api-python-sdk,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:07.353181+00:00
github_987109650,nccdphp-od-surveillance-pubops-v3-monitor,exemptByAgencySystem,"AI Suggestion: The repository monitors the CDC's NCCDPHP OD Surveillance PubOps V3 system, which is an internal system.  The README indicates integration with GitLab CI/CD for internal testing and deployment, suggesting it's not designed for external use.",2025-06-07T21:48:07.371428+00:00
github_900847557,SepticScout,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that the project ""aims to explore the use of computer vision approaches"" and describes it as an initial effort focusing on identification of septic systems.  The phrasing indicates an exploratory and experimental nature.)",2025-06-07T21:48:07.386907+00:00
github_747416518,chat_with_edav_azure_databricks_docs,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly labels the application as an ""experimental proof of concept (POC)"" and warns that results may be inaccurate.)",2025-06-07T21:48:07.411418+00:00
github_735226662,upx3-sandbox,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly labels the repository as a ""sandbox repository"" and mentions ""experimental projects"" within its contents.  The disclaimer further reinforces its unfinished and exploratory nature.)",2025-06-07T21:48:07.431528+00:00
github_943516634,amd-tower-iac,exemptByAgencySystem,"AI Suggestion: The repository manages internal CDC infrastructure (AMD Tower, a Seqera Platform) using Kubernetes.  The README indicates that access requires internal CDC network access (WSL2, ZScaler) and AWS credentials, and that external access is not possible.  The code is tightly coupled to CDC's internal systems and cannot be easily reused outside the CDC network.",2025-06-07T21:48:07.447587+00:00
github_691641170,nccdphp-od-rapid-ui,exemptByCIO,"AI Suggestion: The repository description mentions AI-assisted research and interaction with backend APIs for user management, semantic search, and model serving.  The README details user data storage (saved documents, questions, search history) in a Postgres database and document storage in a Weaviate vector database. While not explicitly stating legal restrictions or national security concerns, the complexity and nature of the data handled warrant a review by the CIO to determine if exemptions apply.",2025-06-07T21:48:07.462377+00:00
github_874311051,cdc-clinic-import-sftp-sf,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:07.478070+00:00
github_935791581,cfa-repo-sync,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly labels this repository as a ""test implementation"" and a ""Proof of Concept (POC)"" for a template synchronization workflow.  The detailed description focuses on demonstrating the workflow's functionalities, not on building a production-ready tool.)",2025-06-07T21:48:07.494795+00:00
github_830177615,EDAV-Databricks-Internal,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:07.513732+00:00
github_738275815,edav-streamlit-demo,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:07.531403+00:00
github_740654697,test,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:07.551228+00:00
github_856464136,NEISS-CADES-ML,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states the objective is to ""determine how well ML/AI can identify cases of adverse drug events,"" clearly indicating an exploratory research project.)",2025-06-07T22:16:33.719914+00:00
github_713490349,cfa_vap_access_instructions,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T22:16:33.728686+00:00
