PrivateID,RepositoryName,RepositoryURL,Organization,ContactEmails,DateAdded
github_932894115,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806327
github_934391658,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806329
github_934936548,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806331
github_934959204,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806333
github_935034433,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806335
github_935116968,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806337
github_935580790,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806339
github_935617877,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806342
github_935791581,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806345
github_935807760,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806347
github_936132945,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806351
github_936138676,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806353
github_936722217,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806355
github_936738396,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806357
github_936759504,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806359
github_936804337,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806361
github_936833286,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806363
github_936852713,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806365
github_938159683,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806368
github_938304164,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806370
github_938825616,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806372
github_938870522,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806374
github_938922823,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806376
github_938937182,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806378
github_938941298,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806380
github_939007635,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806382
github_939609804,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806384
github_939616684,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806386
github_940062514,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806388
github_940075053,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806394
github_940116956,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806396
github_940688814,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806398
github_940695463,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806400
github_940703755,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806402
github_940795821,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806404
github_941289225,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806406
github_942002149,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806408
github_942026260,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806410
github_942195281,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806412
github_942231014,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806414
github_942283427,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806416
github_942284097,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806420
github_942740059,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806422
github_942770705,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806424
github_943456496,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806426
github_943516634,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806428
github_943524097,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806432
github_944663322,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806434
github_946232908,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806436
github_946822017,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806440
github_946860690,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806444
github_946917859,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806446
github_947327522,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806448
github_947346065,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806450
github_947577688,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806452
github_947943630,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806454
github_948110844,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806456
github_948717390,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806458
github_950120632,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806460
github_950206618,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806462
github_950673744,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806464
github_951001321,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806466
github_951278909,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806468
github_951423176,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806470
github_951455027,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806472
github_951701479,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806475
github_951701487,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806477
github_951701496,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806479
github_951701507,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806483
github_951701515,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806485
github_951701525,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806487
github_951701541,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806490
github_951701550,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806492
github_951701555,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806494
github_951701566,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806497
github_951701573,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806499
github_951701580,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806501
github_951701588,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806503
github_951701597,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806505
github_951993513,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806507
github_952092916,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806509
github_952178381,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806511
github_952247556,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806513
github_952714152,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806515
github_953194667,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806517
github_954241744,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806519
github_954878026,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806521
github_955667081,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806523
github_956130139,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806527
github_956148368,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806529
github_956218991,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806531
github_956219665,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806533
github_956220295,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806540
github_956220495,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806544
github_956220717,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806546
github_957983355,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806548
github_958015194,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806550
github_958045248,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806552
github_958717314,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806554
github_958783232,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806556
github_959201310,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806558
github_959266677,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806560
github_959272699,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806562
github_960002899,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806564
github_960134430,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806566
github_960420482,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806568
github_961949531,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806570
github_962079208,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806574
github_962169669,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806576
github_962170073,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806578
github_962170342,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806580
github_962170663,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806582
github_962171017,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806584
github_962171350,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806586
github_962171697,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806590
github_962171908,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806592
github_962172162,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806594
github_962172556,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806596
github_962172925,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806598
github_962173186,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806600
github_962173967,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806602
github_962174331,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806604
github_962174781,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806606
github_962175076,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806609
github_962175727,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806611
github_962175960,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806613
github_962176500,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806615
github_962176736,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806619
github_962176993,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806622
github_962230833,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806624
github_962274000,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806626
github_962306851,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806628
github_962714907,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806630
github_963064435,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806632
github_963441762,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806634
github_963485339,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806648
github_963496965,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806650
github_963531285,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806652
github_963539405,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806654
github_963542961,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806656
github_963543633,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806659
github_963952414,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806661
github_963963304,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806663
github_964000898,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806665
github_964082369,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806669
github_964127696,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806671
github_964600618,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806675
github_964833916,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806677
github_966215966,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806679
github_966325260,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806681
github_966752146,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.806683
